Order_ID,Order_Date,Shipping_Date,Aging,Ship_Mode,Product_Category,Product, Sales ,Quantity,Discount, Profit , Shipping_Cost ,Order_Priority,Customer_ID,Customer_Name,Segment,City,State,Country,Region
FA-2015-18876,2/19/2023,2/25/2023,6,Standard Class,Fashion,Fossil Watch, $159.0 ,2,0.01, $75.8 , $7.6 ,Medium,LT-0029082,Mcgee Holt,Consumer,Shanghai,Shanghai,China,North Asia
FA-2015-18896,2/10/2023,2/11/2023,1,Standard Class,Fashion,Sneakers, $62.0 ,4,0.03, $15.5 , $1.6 ,High,LA-0029102,Young Avila,Corporate,Munich,Bavaria,Germany,Central
FA-2015-18913,2/19/2023,2/27/2023,8,Standard Class,Fashion,Suits, $109.0 ,2,0.03, $22.5 , $2.2 ,High,AN-0029119,Haley Wasserman,Consumer,Tegucigalpa,Francisco Morazán,Honduras,Central
FA-2015-18939,2/20/2023,2/27/2023,7,Standard Class,Fashion,Formal Shoes, $213.0 ,1,0.02, $128.7 , $12.9 ,Medium,AN-0029145,Barrett Gayman,Home Office,Virginia Beach,Virginia,United States,South
FA-2015-18944,2/15/2023,2/18/2023,3,Standard Class,Fashion,Shirts, $196.0 ,5,0.05, $67.0 , $6.7 ,Medium,ES-0029150,Keller Haines,Home Office,Cape Town,Western Cape,South Africa,Africa
FA-2015-18951,2/3/2023,2/12/2023,9,Standard Class,Fashion,Sneakers, $62.0 ,1,0.01, $62.0 , $6.2 ,Low,ON-0029157,Gregory Gibson,Home Office,Cienfuegos,Cienfuegos,Cuba,Caribbean
FA-2015-18962,2/5/2023,2/6/2023,1,Standard Class,Fashion,Sneakers, $62.0 ,2,0.03, $31.0 , $3.1 ,Medium,ER-0029168,Pitts Miller,Consumer,Rockhampton,Queensland,Australia,Oceania
FA-2015-18968,2/8/2023,2/11/2023,3,Standard Class,Fashion,Suits, $109.0 ,1,0.03, $25.7 , $2.6 ,Medium,RE-0029174,Park Macintyre,Consumer,Gorgan,Golestan,Iran,EMEA
FA-2015-18969,2/6/2023,2/16/2023,10,Standard Class,Fashion,Sports Wear, $85.0 ,4,0.04, $21.3 , $2.1 ,Medium,NN-0029175,Thomas Ann,Home Office,San Justo,Santa Fe,Argentina,South
FA-2015-18988,2/22/2023,3/1/2023,7,Standard Class,Fashion,Shirts, $196.0 ,2,0.04, $100.3 , $10.0 ,Medium,TY-0029194,Osborne Kelty,Corporate,Lagos,Lagos,Nigeria,Africa
FA-2015-19019,2/10/2023,2/13/2023,3,Standard Class,Fashion,Fossil Watch, $159.0 ,2,0.02, $72.6 , $7.3 ,High,NS-0029225,Glover Hopkins,Consumer,Las Pinas,National Capital,Philippines,Southeast Asia
FA-2015-19037,2/18/2023,2/24/2023,6,Standard Class,Fashion,Running Shoes, $224.0 ,1,0.03, $137.3 , $13.7 ,Low,ON-0029243,James Bolton,Consumer,Port Elizabeth,Eastern Cape,South Africa,Africa
FA-2015-19046,2/20/2023,3/1/2023,9,Standard Class,Fashion,Sports Wear, $85.0 ,1,0.04, $1.6 , $0.2 ,Medium,NO-0029252,Solis Trevino,Corporate,Bangkok,Bangkok,Thailand,Southeast Asia
FA-2015-19059,2/17/2023,2/24/2023,7,Standard Class,Fashion,Running Shoes, $224.0 ,5,0.04, $99.2 , $9.9 ,Medium,EY-0029265,Munoz Hackney,Home Office,Lima,Lima (city),Peru,South
FA-2015-19060,2/1/2023,2/10/2023,9,Standard Class,Fashion,Formal Shoes, $213.0 ,4,0.05, $90.4 , $9.0 ,Medium,EN-0029266,Warren Chen,Home Office,Paris,Ile-de-France,France,Central
FA-2015-19064,2/24/2023,2/27/2023,3,Standard Class,Fashion,T - Shirts, $248.0 ,5,0.05, $106.0 , $10.6 ,Medium,WN-0029270,Butler Brown,Corporate,Nuremberg,Bavaria,Germany,Central
FA-2015-19087,2/11/2023,2/19/2023,8,Standard Class,Fashion,Shirts, $196.0 ,1,0.02, $112.1 , $11.2 ,Medium,RD-0029293,Beard Radford,Consumer,Shenzhen,Guangdong,China,North Asia
FA-2015-19104,2/18/2023,2/28/2023,10,Standard Class,Fashion,Formal Shoes, $213.0 ,3,0.01, $126.6 , $12.7 ,Low,EY-0029310,Robertson Coakley,Consumer,Peterborough,England,United Kingdom,North
FA-2015-19110,2/16/2023,2/21/2023,5,Standard Class,Fashion,Jeans, $218.0 ,4,0.02, $120.6 , $12.1 ,Low,LL-0029316,Booker Russell,Consumer,Las Vegas,Nevada,United States,West
FA-2015-19119,2/13/2023,2/17/2023,4,Standard Class,Fashion,T - Shirts, $248.0 ,3,0.04, $138.2 , $13.8 ,Medium,DT-0029325,Lawrence Degenhardt,Corporate,Hamburg,Hamburg,Germany,Central
FA-2015-19141,2/4/2023,2/5/2023,1,Standard Class,Fashion,T - Shirts, $248.0 ,1,0.05, $155.6 , $15.6 ,Medium,EN-0029347,Snyder Dahlen,Consumer,Chincha Alta,Ica,Peru,South
FA-2015-19144,2/5/2023,2/15/2023,10,Standard Class,Fashion,Suits, $109.0 ,4,0.02, $20.3 , $2.0 ,Medium,LL-0029350,Booker Russell,Consumer,Sylhet,Sylhet,Bangladesh,Central Asia
FA-2015-19151,2/12/2023,2/18/2023,6,Standard Class,Fashion,Fossil Watch, $159.0 ,5,0.01, $71.1 , $7.1 ,Medium,ON-0029357,Berry Creighton,Consumer,Villa Nueva,Guatemala,Guatemala,Central
FA-2015-19156,2/21/2023,2/25/2023,4,Standard Class,Fashion,Sports Wear, $85.0 ,2,0.01, $3.3 , $0.3 ,Medium,ON-0029362,James Bolton,Consumer,Catania,Sicily,Italy,South
FA-2015-19162,2/11/2023,2/12/2023,1,Standard Class,Fashion,Fossil Watch, $159.0 ,3,0.02, $69.5 , $6.9 ,Medium,RA-0029368,Santos Herrera,Consumer,San Francisco,California,United States,West
FA-2015-19179,2/28/2023,3/1/2023,1,Standard Class,Fashion,Casula Shoes, $122.0 ,5,0.03, $23.7 , $2.4 ,Medium,ON-0029385,Goodwin Jackson,Corporate,Hanoi,Th? Dô Hà N?i,Vietnam,Southeast Asia
FA-2015-19189,2/1/2023,2/8/2023,7,Standard Class,Fashion,Sports Wear, $85.0 ,1,0.04, $1.6 , $0.2 ,Medium,LE-0029395,Roy Lonsdale,Corporate,Chilly-Mazarin,Ile-de-France,France,Central
FA-2015-19239,2/15/2023,2/19/2023,4,Standard Class,Fashion,Fossil Watch, $159.0 ,4,0.01, $72.6 , $7.3 ,High,ON-0029445,Burton Ellison,Consumer,Jaipur,Rajasthan,India,Central Asia
FA-2015-19266,2/6/2023,2/15/2023,9,Standard Class,Fashion,Sports Wear, $85.0 ,1,0.04, $1.6 , $0.2 ,High,LK-0029472,Silva Folk,Corporate,New York City,New York,United States,East
FA-2015-19267,2/19/2023,2/28/2023,9,Standard Class,Fashion,Casula Shoes, $122.0 ,5,0.01, $35.9 , $3.6 ,High,KY-0029473,Mccullough Visinsky,Consumer,Bandundu,Bandundu,Democratic Republic of the Congo,Africa
FA-2015-19268,2/17/2023,2/20/2023,3,Standard Class,Fashion,Running Shoes, $224.0 ,4,0.02, $126.1 , $12.6 ,High,AN-0029474,Mcintosh Van,Home Office,Timisoara,Timis,Romania,EMEA
FA-2015-19270,2/1/2023,2/5/2023,4,Standard Class,Fashion,Sneakers, $62.0 ,3,0.04, $20.7 , $2.1 ,Medium,LY-0029476,Juarez Shonely,Consumer,Tegucigalpa,Francisco Morazán,Honduras,Central
FA-2015-19274,2/6/2023,2/7/2023,1,Standard Class,Fashion,Shirts, $196.0 ,5,0.04, $76.8 , $7.7 ,Medium,DI-0029480,Anderson Andreadi,Consumer,Singapore,Singapore,Singapore,Southeast Asia
FA-2015-19295,2/19/2023,2/24/2023,5,Standard Class,Fashion,T - Shirts, $248.0 ,2,0.03, $153.1 , $15.3 ,Medium,RT-0029501,Foley Stewart,Consumer,Mianyang,Sichuan,China,North Asia
FA-2015-19296,2/12/2023,2/18/2023,6,Standard Class,Fashion,Shirts, $196.0 ,5,0.01, $106.2 , $10.6 ,High,SE-0029502,Manning House,Consumer,Pekanbaru,Riau,Indonesia,Southeast Asia
FA-2015-19298,2/20/2023,2/21/2023,1,Standard Class,Fashion,Suits, $109.0 ,1,0.04, $24.6 , $2.5 ,Low,RT-0029504,Noble Stewart,Consumer,Anjo,Aichi,Japan,North Asia
FA-2015-19303,2/11/2023,2/17/2023,6,Standard Class,Fashion,Sneakers, $62.0 ,4,0.02, $15.5 , $1.6 ,Medium,ON-0029509,Higgins Huston,Home Office,Hamadan,Hamadan,Iran,EMEA
FA-2015-19326,2/17/2023,2/18/2023,1,Standard Class,Fashion,Titak watch, $228.0 ,4,0.01, $138.9 , $13.9 ,Medium,TT-0029532,Nelson Barnett,Consumer,Van,Van,Turkey,EMEA
FA-2015-19353,2/20/2023,2/28/2023,8,Standard Class,Fashion,Suits, $109.0 ,3,0.04, $15.9 , $1.6 ,Medium,SH-0029559,Bond Overcash,Consumer,Yerres,Ile-de-France,France,Central
FA-2015-19367,2/15/2023,2/22/2023,7,Standard Class,Fashion,Running Shoes, $224.0 ,3,0.05, $110.4 , $11.0 ,Medium,LS-0029573,Lane Daniels,Consumer,Bishkek,Bishkek,Kyrgyzstan,EMEA
FA-2015-19373,2/7/2023,2/17/2023,10,Standard Class,Fashion,Shirts, $196.0 ,4,0.04, $84.6 , $8.5 ,Medium,AM-0029579,Hawkins Coram,Consumer,Changsha,Hunan,China,North Asia
FA-2015-19402,2/13/2023,2/22/2023,9,Standard Class,Fashion,Sneakers, $62.0 ,2,0.02, $31.0 , $3.1 ,Medium,AS-0029608,Brock Lucas,Consumer,Coyoacán,Distrito Federal,Mexico,North
FA-2015-19416,2/1/2023,2/11/2023,10,Standard Class,Fashion,T - Shirts, $248.0 ,4,0.03, $138.2 , $13.8 ,High,IN-0029622,Carson Martin,Consumer,San Francisco,California,United States,West
FA-2015-19419,2/9/2023,2/12/2023,3,Standard Class,Fashion,Suits, $109.0 ,4,0.02, $20.3 , $2.0 ,High,IN-0029625,Miles Gilpin,Consumer,Johannesburg,Gauteng,South Africa,Africa
FA-2015-19420,2/23/2023,2/24/2023,1,Standard Class,Fashion,Sports Wear, $85.0 ,4,0.01, $1.6 , $0.2 ,Medium,PS-0029626,Olsen Phelps,Corporate,Vinnytsya,Vinnytsya,Ukraine,EMEA
FA-2015-19432,2/27/2023,3/4/2023,5,Standard Class,Fashion,Casula Shoes, $122.0 ,4,0.04, $22.5 , $2.2 ,Medium,LS-0029638,Burnett Mills,Consumer,Bangkok,Bangkok,Thailand,Southeast Asia
FA-2015-19433,2/18/2023,2/19/2023,1,Standard Class,Fashion,Running Shoes, $224.0 ,2,0.03, $130.6 , $13.1 ,Medium,NS-0029639,Armstrong Dawkins,Home Office,New York City,New York,United States,East
FA-2015-19438,2/27/2023,3/5/2023,6,Standard Class,Fashion,T - Shirts, $248.0 ,3,0.05, $130.8 , $13.1 ,Low,OK-0029644,Lewis Ashbrook,Corporate,Mecca,Makkah,Saudi Arabia,EMEA
FA-2015-19447,2/25/2023,3/5/2023,8,Standard Class,Fashion,Titak watch, $228.0 ,2,0.05, $125.2 , $12.5 ,Medium,AY-0029653,Wolf Murray,Corporate,Fano,Marche,Italy,South
FA-2015-19458,2/2/2023,2/9/2023,7,Standard Class,Fashion,Titak watch, $228.0 ,5,0.01, $136.6 , $13.7 ,Medium,TH-0029664,Carrillo Smith,Home Office,Riyadh,Ar Riyad,Saudi Arabia,EMEA
FA-2015-19507,2/14/2023,2/18/2023,4,Standard Class,Fashion,Suits, $109.0 ,2,0.05, $18.1 , $1.8 ,Medium,RI-0029713,Lowery Shagiari,Corporate,Villa Canales,Guatemala,Guatemala,Central
FA-2015-19523,2/4/2023,2/10/2023,6,Standard Class,Fashion,Sneakers, $62.0 ,3,0.04, $20.7 , $2.1 ,Medium,NG-0029729,Townsend Hwang,Consumer,Jackson,Mississippi,United States,South
FA-2015-19538,2/22/2023,2/25/2023,3,Standard Class,Fashion,Shirts, $196.0 ,4,0.05, $76.8 , $7.7 ,High,ON-0029744,Solomon Vernon,Consumer,Port Moresby,National Capital,Papua New Guinea,Oceania
FA-2015-19546,2/19/2023,2/27/2023,8,Standard Class,Fashion,Titak watch, $228.0 ,4,0.05, $102.4 , $10.2 ,Medium,IZ-0029752,Gill Kriz,Consumer,Casablanca,Grand Casablanca,Morocco,Africa
FA-2015-19548,2/12/2023,2/16/2023,4,Standard Class,Fashion,T - Shirts, $248.0 ,2,0.01, $163.0 , $16.3 ,Medium,EZ-0029754,Pena Gonzalez,Consumer,Jeddah,Makkah,Saudi Arabia,EMEA
FA-2015-19553,2/25/2023,3/7/2023,10,Standard Class,Fashion,Casula Shoes, $122.0 ,1,0.05, $35.9 , $3.6 ,Medium,CH-0029759,Russell Buch,Home Office,Santiago de los Caballeros,Santiago,Dominican Republic,Caribbean
FA-2015-19558,2/17/2023,2/23/2023,6,Standard Class,Fashion,Fossil Watch, $159.0 ,5,0.03, $55.2 , $5.5 ,Medium,IG-0029764,Owen Ludwig,Corporate,Perth,Western Australia,Australia,Oceania
FA-2015-19570,2/11/2023,2/18/2023,7,Standard Class,Fashion,T - Shirts, $248.0 ,4,0.05, $118.4 , $11.8 ,Medium,HT-0029776,Murray Cartwright,Corporate,Manizales,Caldas,Colombia,South
FA-2015-19585,2/18/2023,2/20/2023,2,Standard Class,Fashion,Sports Wear, $85.0 ,1,0.02, $3.3 , $0.3 ,Medium,LL-0029791,Cruz Carroll,Consumer,Marrakech,Marrakech-Tensift-El Haouz,Morocco,Africa
FA-2015-19590,2/22/2023,2/27/2023,5,Standard Class,Fashion,Titak watch, $228.0 ,4,0.04, $111.5 , $11.2 ,Medium,WN-0029796,Gonzales Brown,Consumer,Glasgow,Scotland,United Kingdom,North
FA-2015-19603,2/20/2023,2/27/2023,7,Standard Class,Fashion,T - Shirts, $248.0 ,5,0.05, $106.0 , $10.6 ,Medium,IG-0029809,Owen Ludwig,Corporate,Phoenix,Arizona,United States,West
FA-2015-19622,2/20/2023,2/28/2023,8,Standard Class,Fashion,Sneakers, $62.0 ,5,0.02, $12.4 , $1.2 ,Medium,CH-0029828,Parsons Leinenbach,Corporate,Dallas,Texas,United States,Central
FA-2015-19624,2/12/2023,2/15/2023,3,Standard Class,Fashion,Fossil Watch, $159.0 ,1,0.01, $77.4 , $7.7 ,High,IN-0029830,Miles Gilpin,Consumer,Sacramento,California,United States,West
FA-2015-19635,2/28/2023,3/3/2023,3,Standard Class,Fashion,Fossil Watch, $159.0 ,3,0.01, $74.2 , $7.4 ,Medium,EZ-0029841,Pena Gonzalez,Consumer,Dortmund,North Rhine-Westphalia,Germany,Central
FA-2015-19671,2/5/2023,2/10/2023,5,Standard Class,Fashion,Jeans, $218.0 ,5,0.02, $116.2 , $11.6 ,High,WN-0029877,Simmons Brown,Corporate,Fes,Fès-Boulemane,Morocco,Africa
FA-2015-19730,2/2/2023,2/3/2023,1,Standard Class,Fashion,Running Shoes, $224.0 ,1,0.03, $137.3 , $13.7 ,High,CK-0029936,Sparks Mackendrick,Home Office,Brindisi,Apulia,Italy,South
FA-2015-19732,2/25/2023,2/27/2023,2,Standard Class,Fashion,Sneakers, $62.0 ,1,0.03, $62.0 , $6.2 ,Medium,CE-0029938,Mendez Grace,Corporate,Palaiseau,Ile-de-France,France,Central
FA-2015-19734,2/9/2023,2/12/2023,3,Standard Class,Fashion,Fossil Watch, $159.0 ,5,0.03, $55.2 , $5.5 ,Low,SE-0029940,Manning House,Consumer,Hyderabad,Sindh,Pakistan,Central Asia
FA-2015-19738,2/16/2023,2/22/2023,6,Standard Class,Fashion,Suits, $109.0 ,4,0.05, $7.2 , $0.7 ,Medium,LL-0029944,Farrell Sewall,Home Office,Baghdad,Baghdad,Iraq,EMEA
FA-2015-19749,2/13/2023,2/15/2023,2,Standard Class,Fashion,Suits, $109.0 ,4,0.03, $15.9 , $1.6 ,Low,WE-0029955,Ray Crowe,Consumer,Dresden,Saxony,Germany,Central
FA-2015-19755,2/27/2023,3/4/2023,5,Standard Class,Fashion,Titak watch, $228.0 ,1,0.04, $138.9 , $13.9 ,Medium,EK-0029961,Mueller Pistek,Home Office,Salt Lake City,Utah,United States,West
FA-2015-19758,2/20/2023,3/2/2023,10,Standard Class,Fashion,Shirts, $196.0 ,4,0.02, $100.3 , $10.0 ,Medium,IN-0029964,Waters Lampkin,Consumer,Lusaka,Lusaka,Zambia,Africa
FA-2015-19765,2/19/2023,3/1/2023,10,Standard Class,Fashion,Sneakers, $62.0 ,5,0.04, $12.4 , $1.2 ,Medium,LL-0029971,Gibson Carroll,Consumer,Toluca,México,Mexico,North
FA-2015-19782,2/8/2023,2/11/2023,3,Standard Class,Fashion,Suits, $109.0 ,3,0.01, $25.7 , $2.6 ,Medium,WE-0029988,Gillespie Zewe,Consumer,Ilopango,San Salvador,El Salvador,Central
FA-2015-19788,2/8/2023,2/12/2023,4,Standard Class,Fashion,Titak watch, $228.0 ,2,0.03, $134.3 , $13.4 ,Medium,BE-0029994,French Liebe,Corporate,Beaune,Burgundy,France,Central
FA-2015-19796,2/9/2023,2/16/2023,7,Standard Class,Fashion,Running Shoes, $224.0 ,2,0.01, $139.5 , $14.0 ,High,EL-0030002,Ellis Carmichael,Consumer,Philadelphia,Pennsylvania,United States,East
FA-2015-19821,2/7/2023,2/8/2023,1,Standard Class,Fashion,Titak watch, $228.0 ,2,0.05, $125.2 , $12.5 ,Medium,LS-0030027,Andrews Daniels,Corporate,Lisichansk,Luhans'k,Ukraine,EMEA
FA-2015-19841,2/1/2023,2/6/2023,5,Standard Class,Fashion,Formal Shoes, $213.0 ,2,0.05, $111.7 , $11.2 ,Medium,EK-0030047,Kemp Pistek,Consumer,Auckland,Auckland,New Zealand,Oceania
FA-2015-19850,2/3/2023,2/4/2023,1,Standard Class,Fashion,Casula Shoes, $122.0 ,3,0.03, $31.0 , $3.1 ,Medium,LE-0030056,Fisher Carlisle,Corporate,Lagos,Lagos,Nigeria,Africa
FA-2015-19859,2/18/2023,2/28/2023,10,Standard Class,Fashion,Suits, $109.0 ,4,0.02, $20.3 , $2.0 ,High,LE-0030065,Reid Engle,Home Office,Sydney,New South Wales,Australia,Oceania
FA-2015-19878,2/26/2023,2/28/2023,2,Standard Class,Fashion,T - Shirts, $248.0 ,4,0.02, $148.2 , $14.8 ,Medium,TH-0030084,Pace Southworth,Consumer,K'ut'aisi,Imereti,Georgia,EMEA
FA-2015-19891,2/24/2023,3/6/2023,10,Standard Class,Fashion,Jeans, $218.0 ,3,0.02, $124.9 , $12.5 ,Medium,TO-0030097,Carter Barreto,Corporate,Wollongong,New South Wales,Australia,Oceania
FA-2015-19902,2/24/2023,3/4/2023,8,Standard Class,Fashion,Jeans, $218.0 ,5,0.04, $94.4 , $9.4 ,Medium,NN-0030108,Moss Hoffmann,Consumer,Rome,Lazio,Italy,South
FA-2015-19910,2/23/2023,3/3/2023,8,Standard Class,Fashion,Fossil Watch, $159.0 ,4,0.04, $53.6 , $5.4 ,Medium,CO-0030116,Brennan Waco,Corporate,Wagga Wagga,New South Wales,Australia,Oceania
FA-2015-19932,2/22/2023,2/25/2023,3,Standard Class,Fashion,Fossil Watch, $159.0 ,4,0.05, $47.2 , $4.7 ,High,ER-0030138,Long Breyer,Consumer,Rawalpindi,Punjab,Pakistan,Central Asia
FA-2015-19937,2/17/2023,2/26/2023,9,Standard Class,Fashion,Sports Wear, $85.0 ,3,0.05, $28.3 , $2.8 ,High,NG-0030143,Brewer Flashing,Corporate,Philadelphia,Pennsylvania,United States,East
FA-2015-19956,2/20/2023,2/27/2023,7,Standard Class,Fashion,Shirts, $196.0 ,4,0.01, $108.2 , $10.8 ,Medium,LL-0030162,Mathews O'Donnell,Corporate,New York City,New York,United States,East
FA-2015-19976,2/25/2023,2/27/2023,2,Standard Class,Fashion,Fossil Watch, $159.0 ,2,0.02, $72.6 , $7.3 ,Medium,ON-0030182,Kline Williamson,Home Office,Columbia,Maryland,United States,East
FA-2015-20000,2/24/2023,3/4/2023,8,Standard Class,Fashion,Shirts, $196.0 ,3,0.04, $92.5 , $9.2 ,Medium,EN-0030206,Warren Chen,Home Office,Zurich,Zürich,Switzerland,Central
FA-2015-20011,2/9/2023,2/13/2023,4,Standard Class,Fashion,Shirts, $196.0 ,3,0.03, $98.4 , $9.8 ,High,OM-0030217,Mcconnell Tom,Consumer,Everett,Massachusetts,United States,East
FA-2015-20033,2/22/2023,3/4/2023,10,Standard Class,Fashion,Shirts, $196.0 ,4,0.01, $108.2 , $10.8 ,Medium,RY-0030239,Randall Murry,Corporate,Mogadishu,Banaadir,Somalia,Africa
FA-2015-20044,2/14/2023,2/16/2023,2,Standard Class,Fashion,Shirts, $196.0 ,5,0.01, $106.2 , $10.6 ,Medium,AU-0030250,Horton Gastineau,Consumer,Lianzhou,Guangdong,China,North Asia
FA-2015-20058,2/6/2023,2/11/2023,5,Standard Class,Fashion,Sports Wear, $85.0 ,3,0.02, $28.3 , $2.8 ,Medium,NG-0030264,Strickland Hwang,Corporate,Kiel,Schleswig-Holstein,Germany,Central
FA-2015-20111,2/27/2023,2/28/2023,1,Standard Class,Fashion,Jeans, $218.0 ,2,0.05, $116.2 , $11.6 ,Medium,AS-0030317,Brock Lucas,Consumer,Manukau City,Auckland,New Zealand,Oceania
FA-2015-20148,2/5/2023,2/13/2023,8,Standard Class,Fashion,Running Shoes, $224.0 ,1,0.05, $132.8 , $13.3 ,High,ER-0030354,Meadows Wiener,Consumer,Coventry,England,United Kingdom,North
FA-2015-20154,2/28/2023,3/7/2023,7,Standard Class,Fashion,Shirts, $196.0 ,2,0.04, $100.3 , $10.0 ,Medium,NN-0030360,Moss Hoffmann,Consumer,Bangkok,Bangkok,Thailand,Southeast Asia
FA-2015-20158,2/25/2023,3/3/2023,6,Standard Class,Fashion,Casula Shoes, $122.0 ,2,0.01, $39.6 , $4.0 ,Medium,LE-0030364,Chandler Hale,Corporate,Van,Van,Turkey,EMEA
FA-2015-20166,2/5/2023,2/15/2023,10,Standard Class,Fashion,Jeans, $218.0 ,5,0.02, $116.2 , $11.6 ,High,ER-0030372,Diaz Bühler,Home Office,Grenoble,Rhône-Alpes,France,Central
FA-2015-20182,2/21/2023,2/23/2023,2,Standard Class,Fashion,Formal Shoes, $213.0 ,5,0.03, $101.1 , $10.1 ,High,KS-0030388,Cooper Blacks,Home Office,Alexandria,Al Iskandariyah,Egypt,Africa
FA-2015-20192,2/9/2023,2/10/2023,1,Standard Class,Fashion,Running Shoes, $224.0 ,1,0.04, $135.0 , $13.5 ,Medium,EY-0030398,Baldwin Hawley,Consumer,Nuremberg,Bavaria,Germany,Central
FA-2015-20200,2/8/2023,2/15/2023,7,Standard Class,Fashion,Suits, $109.0 ,2,0.02, $24.6 , $2.5 ,Medium,AN-0030406,Buckley Wasserman,Corporate,Philadelphia,Pennsylvania,United States,East
FA-2015-20232,2/26/2023,3/3/2023,5,Standard Class,Fashion,Jeans, $218.0 ,3,0.04, $111.8 , $11.2 ,Medium,EN-0030438,Sexton Sorensen,Consumer,Sonsonate,Sonsonate,El Salvador,Central
FA-2015-20245,2/25/2023,3/6/2023,9,Standard Class,Fashion,Sports Wear, $85.0 ,4,0.05, $21.3 , $2.1 ,Medium,ON-0030451,Chang Stevenson,Consumer,Lubumbashi,Katanga,Democratic Republic of the Congo,Africa
FA-2015-20276,2/24/2023,3/4/2023,8,Standard Class,Fashion,Jeans, $218.0 ,5,0.05, $83.5 , $8.4 ,Medium,MI-0030482,Morse Taslimi,Corporate,Stockholm,Stockholm,Sweden,North
FA-2015-20293,2/14/2023,2/16/2023,2,Standard Class,Fashion,Sneakers, $62.0 ,1,0.02, $62.0 , $6.2 ,Medium,EY-0030499,Munoz Hackney,Home Office,Monrovia,Montserrado,Liberia,Africa
FA-2015-20349,2/11/2023,2/17/2023,6,Standard Class,Fashion,Titak watch, $228.0 ,2,0.04, $129.8 , $13.0 ,Medium,ER-0030555,Campos Reiter,Corporate,Houston,Texas,United States,Central
FA-2015-20350,2/19/2023,2/20/2023,1,Standard Class,Fashion,Fossil Watch, $159.0 ,4,0.04, $53.6 , $5.4 ,Medium,EY-0030556,Massey Marley,Corporate,Agadir,Souss-Massa-Draâ,Morocco,Africa
FA-2015-20360,2/20/2023,3/2/2023,10,Standard Class,Fashion,Titak watch, $228.0 ,4,0.01, $138.9 , $13.9 ,Medium,TE-0030566,Roth Seite,Consumer,Mechelen,Antwerp,Belgium,Central
FA-2015-20369,2/21/2023,2/24/2023,3,Standard Class,Fashion,Formal Shoes, $213.0 ,1,0.03, $126.6 , $12.7 ,Medium,RT-0030575,Bowen Hart,Consumer,Indianapolis,Indiana,United States,Central
FA-2015-20396,2/12/2023,2/17/2023,5,Standard Class,Fashion,Shirts, $196.0 ,5,0.04, $76.8 , $7.7 ,Medium,LY-0030602,Preston Savely,Consumer,Khartoum,Khartoum,Sudan,Africa
FA-2015-20406,2/9/2023,2/15/2023,6,Standard Class,Fashion,T - Shirts, $248.0 ,5,0.05, $106.0 , $10.6 ,Medium,ER-0030612,Walters Fritzler,Corporate,Mexico City,Distrito Federal,Mexico,North
FA-2015-20407,2/20/2023,2/26/2023,6,Standard Class,Fashion,Shirts, $196.0 ,3,0.05, $86.6 , $8.7 ,Medium,DE-0030613,Allison Meade,Corporate,Los Ángeles,Biobio,Chile,South
FA-2015-20409,2/15/2023,2/21/2023,6,Standard Class,Fashion,Suits, $109.0 ,2,0.05, $18.1 , $1.8 ,Medium,TT-0030615,Stevens Catlett,Home Office,Soyapango,San Salvador,El Salvador,Central
FA-2015-20416,2/2/2023,2/3/2023,1,Standard Class,Fashion,Fossil Watch, $159.0 ,3,0.05, $55.2 , $5.5 ,Medium,AY-0030622,Morrow Murray,Home Office,Canberra,Australian Capital Territory,Australia,Oceania
FA-2015-20427,2/3/2023,2/7/2023,4,Standard Class,Fashion,Fossil Watch, $159.0 ,2,0.04, $66.3 , $6.6 ,High,OV-0030633,Waller Yotov,Corporate,Milpa Alta,Distrito Federal,Mexico,North
FA-2015-20436,2/7/2023,2/9/2023,2,Standard Class,Fashion,Sneakers, $62.0 ,3,0.05, $20.7 , $2.1 ,Medium,NS-0030642,Maldonado Jenkins,Corporate,Agra,Uttar Pradesh,India,Central Asia
FA-2015-20442,2/9/2023,2/12/2023,3,Standard Class,Fashion,Suits, $109.0 ,1,0.02, $26.8 , $2.7 ,Medium,LD-0030648,Medina Fjeld,Home Office,Port Elizabeth,Eastern Cape,South Africa,Africa
FA-2015-20461,2/17/2023,2/22/2023,5,Standard Class,Fashion,T - Shirts, $248.0 ,3,0.04, $138.2 , $13.8 ,Medium,IS-0030667,Humphrey Preis,Home Office,Cambridge,Massachusetts,United States,East
FA-2015-20467,2/11/2023,2/16/2023,5,Standard Class,Fashion,Running Shoes, $224.0 ,3,0.05, $110.4 , $11.0 ,Medium,EN-0030673,Molina Nguyen,Home Office,Nairobi,Nairobi,Kenya,Africa
FA-2015-20477,2/15/2023,2/20/2023,5,Standard Class,Fashion,Casula Shoes, $122.0 ,4,0.04, $22.5 , $2.2 ,Medium,EN-0030683,Mullins Hansen,Consumer,Beauvais,Picardy,France,Central
FA-2015-20483,2/28/2023,3/9/2023,9,Standard Class,Fashion,T - Shirts, $248.0 ,4,0.03, $138.2 , $13.8 ,Medium,LT-0030689,Mcgee Holt,Consumer,Los Angeles,California,United States,West
FA-2015-20485,2/14/2023,2/23/2023,9,Standard Class,Fashion,Jeans, $218.0 ,4,0.05, $94.4 , $9.4 ,Medium,ER-0030691,Richmond Wiediger,Home Office,Danville,Illinois,United States,Central
